Date,hr_usd_IS,rho_usd_IS,hr_eur_IS,rho_eur_IS
2015-08-03,0.6923478387027631,0.7542436556150444,0.538001409599408,0.5227058577023742
2015-08-04,0.6944307026877612,0.7361594117880104,0.519363508744653,0.5102268288301578
2015-08-05,0.7165099623408808,0.7473534696774823,0.5436149831566542,0.4960970604507828
2015-08-06,0.721299636338729,0.7464143723209541,0.4562766772181273,0.4448934013608313
2015-08-07,0.723433905721461,0.746251505667277,0.4668123000847484,0.45945201968223404
2015-08-10,0.7243763932726401,0.7462980841922658,0.4840282735594613,0.4752193321717307
2015-08-11,0.7253574588868175,0.7465167206410501,0.4946770604075487,0.4785516787977923
2015-08-12,0.8723166511213445,0.7584200545201778,0.5732348824726784,0.577678850236965
2015-08-13,0.8519875117556236,0.7778984876476793,0.7052401584133404,0.6873951821356408
2015-08-14,0.8409238165262104,0.7837256927434176,0.6682936252238062,0.650922555976137
2015-08-17,0.8276646720058703,0.7824547494832743,0.6129838128299815,0.5963946551298078
2015-08-19,0.8211036155398355,0.7868180035543627,0.5695440287961023,0.5588100081398452
2015-08-20,0.838935855076033,0.7857199097498399,0.5344781056939519,0.536501078171712
2015-08-21,0.8492141051141564,0.7897051814520127,0.637319799730658,0.6364067686946135
2015-08-24,0.9450765227075513,0.7918345733912876,0.7615717889853973,0.6710723302357797
2015-08-25,0.8986387821562694,0.8093964435081781,0.8746653442071146,0.7620354389378305
2015-08-26,0.8630143874795818,0.8146353232898733,0.8550262958161786,0.7279849930377521
2015-08-27,0.8659180475076493,0.8086896661464883,0.8437244257108164,0.6747632536178899
2015-08-28,0.8647424726843299,0.8081826130813697,0.7938729616066603,0.6434447519659641
2015-08-31,0.8193026113907922,0.8059032135480909,0.7466156761007963,0.6090296969683122
2015-09-01,0.814486217394542,0.8072917035029217,0.7040898916912591,0.5723474900005534
2015-09-02,0.8040945973896584,0.8051204202905515,0.6789902393731608,0.5470651970355507
2015-09-03,0.8094815481985397,0.8040552881020169,0.6539020663705288,0.5200251444616911
2015-09-04,0.8126727108503907,0.8035225433472328,0.6579838719907255,0.5174833639402894
2015-09-07,0.8886176754641418,0.8012396374877818,0.6016639691001151,0.46439073131461095
2015-09-08,0.8631573967116605,0.8011208871390469,0.6087320103178686,0.47779946673735085
2015-09-09,0.8923992318023717,0.8028193236005365,0.6179939227160118,0.487545441132496
2015-09-10,0.9062319974557393,0.7916967482322402,0.5949010088219827,0.47012893248544735
2015-09-11,0.9181236579597724,0.7877385896382452,0.5944057045599743,0.4751043048792152
2015-09-14,0.9150846430236508,0.7859271123322747,0.5915111914414258,0.4873087167803863
2015-09-15,0.8963102766119326,0.7811432935042093,0.5827265683000656,0.48390174282741505
2015-09-16,0.9072396172159622,0.779526281295761,0.5778958030830437,0.4831118158841452
2015-09-18,0.9119788556101374,0.774761373914767,0.5544030632214797,0.477414246833506
2015-09-21,0.7883151639580526,0.769797852783218,0.48571223916375006,0.43081045718481137
2015-09-22,0.7934230636200417,0.7678252869019663,0.5890219882208121,0.5342865302989595
2015-09-23,0.8048247164412989,0.768598331150308,0.5668461838023987,0.5255423313067534
2015-09-24,0.8275008837555207,0.7671242220478391,0.5622391930735733,0.5004775342148703
2015-09-28,0.8142631206941511,0.7622284684712453,0.5315018349599259,0.49532037107390253
2015-09-29,0.8128025234578447,0.7554523021224769,0.4646125443796505,0.44397533218509355
2015-09-30,0.7888076483370134,0.7193947432374868,0.3858579883367105,0.37787411330325504
2015-10-01,0.7730626908486816,0.7260234920959393,0.4700346707385036,0.4490665269921259
2015-10-05,0.7745141472433981,0.7231070703146435,0.4347630565267922,0.42282631247817
2015-10-06,0.8057792941496199,0.7279402432139616,0.41023643622696077,0.391449533032529
2015-10-07,0.800145308791945,0.7267107883952068,0.4388975989586344,0.4084195797464441
2015-10-08,0.7549263459129084,0.7278270482016282,0.476263614183656,0.4397967531721657
2015-10-09,0.7533049670379247,0.7252836375220859,0.4882099972867893,0.45680606633391363
2015-10-12,0.7104578423200039,0.7173691595400901,0.5012702723466608,0.4608119529438207
2015-10-13,0.712012551133038,0.7175755740683211,0.5036311110448434,0.4663728241079673
2015-10-14,0.7057836151029395,0.725249115735132,0.542053248857773,0.5022486415911673
2015-10-15,0.7273197102348428,0.7251068945267595,0.5301817641025982,0.49252432284961495
2015-10-16,0.7072450997219063,0.7180192081689839,0.5269945324225702,0.47911575223649555
2015-10-19,0.7101424939583083,0.7176738633810477,0.5374691665790153,0.4997482984782691
2015-10-20,0.723005860455375,0.7095516753251971,0.5143658878899291,0.48351455176031827
2015-10-21,0.7063815656757874,0.710119414073505,0.5089155278439519,0.4978892921113798
2015-10-23,0.7133212940799084,0.7108189668992907,0.4999213896425904,0.491434287697097
2015-10-26,0.7054956409052224,0.7179793376518344,0.9042012116965309,0.802641524746761
2015-10-27,0.7039561289825702,0.7180103129679005,0.8382050031203153,0.7489923403431947
2015-10-28,0.721275974685013,0.7156570604350797,0.7847539183042523,0.707375395190893
2015-10-29,0.7213612213770204,0.7090235962733544,0.7567696681536333,0.6458498040920464
2015-10-30,0.7160748450442485,0.7353188379864254,0.755604998107909,0.6128683281207575
2015-11-02,0.7182635463032466,0.7353838470084927,0.7115915783590459,0.5853825258580477
2015-11-03,0.6960455950389128,0.736275699267564,0.6766028174418065,0.564959923888211
2015-11-04,0.6974276497028561,0.7363226489565432,0.6555047521645362,0.550202660547863
2015-11-05,0.6888596655576712,0.7322102805412503,0.6652977272581854,0.5608100793971658
2015-11-06,0.7040040440773624,0.73639083963737,0.6190599886930414,0.5197504399212801
2015-11-09,0.7345043511168772,0.7283472858591594,0.575395184042721,0.47334190639294743
2015-11-10,0.6419036043362082,0.736022880237522,0.575123271482328,0.46889883379255537
2015-11-11,0.6547290443844076,0.7348890657823322,0.6020404868612597,0.492708071136797
2015-11-13,0.6451103830502504,0.7363049066175426,0.5666386780369392,0.47678495918598846
2015-11-16,0.6467637886838519,0.7362461377156214,0.5569574922030408,0.4855129223963488
2015-11-17,0.6522784418620468,0.7376853992058733,0.6223418305188909,0.5291932130270741
2015-11-18,0.657619926099942,0.7374540732246968,0.6003990938375863,0.521092905792394
2015-11-19,0.6379625148395364,0.7354579996891825,0.5865451112602362,0.5144264236564147
2015-11-20,0.6325505225008189,0.7310511122020726,0.5915251250046494,0.5034064208312722
2015-11-23,0.634619128612382,0.7313551168586384,0.5908492533588042,0.48877280837958
2015-11-24,0.6772544470474349,0.7353513838164581,0.5577740672163628,0.462238933451585
2015-11-26,0.6810047176599077,0.7368094767391904,0.558742946858945,0.46613459561998005
2015-11-27,0.7138570734083549,0.7407315506847925,0.559553403503566,0.46958237788912843
2015-11-30,0.6700892042340961,0.7524830788024877,0.5672863666879282,0.48731548236415223
2015-12-01,0.7018234922137936,0.7414891943054266,0.6069894563411145,0.5031415991268399
2015-12-02,0.6973914261767368,0.7407394863823674,0.5974099898373849,0.48635853801871914
2015-12-03,0.7075097705261,0.7412536731835496,0.5914786403757525,0.48572097993703284
2015-12-04,0.7234629561694005,0.7369218589685843,0.3587575712798168,0.17835307221655133
2015-12-07,0.7225437522409041,0.7307380318540112,0.041026985431496965,0.03414464194123248
2015-12-08,0.7298322524514212,0.7280780251959953,0.11551942048194118,0.09753585535525647
2015-12-09,0.7318034634214287,0.7289411897853942,0.19895586438437807,0.16790363438355133
2015-12-10,0.7337398603170655,0.7291073224507431,0.3138719236087142,0.25951089987143655
2015-12-11,0.7333284028603275,0.7306476694748258,0.36673065574194524,0.29875709974061193
2015-12-14,0.8089182509628869,0.7264099058084681,0.4420789665623719,0.35168545261007184
2015-12-15,0.7828306088390818,0.7179846657760213,0.4717166361269657,0.37941633333463165
2015-12-16,0.7951805701719025,0.7206201920157719,0.4757997445382873,0.3769140505572381
2015-12-17,0.823200119590882,0.7295156857978587,0.5288593237336968,0.43704038553119845
2015-12-18,0.7634197944409628,0.7191579129355324,0.5729445906328766,0.49011102939921586
2015-12-21,0.7718797546745149,0.719098744245435,0.5566798257691076,0.4814681762970586
2015-12-22,0.7687294994705052,0.7183148013729448,0.561309312189279,0.48737013902832543
2015-12-23,0.7691159898681995,0.7183684712346718,0.560598287700518,0.4941587312270486
2015-12-28,0.7816333733575881,0.7204591524002608,0.5646174196420578,0.49213606595555903
2015-12-29,0.783849292850716,0.7162462147617676,0.5842769237558804,0.5070570447404039
2015-12-30,0.7588730249574449,0.7166498312167721,0.5625198124354748,0.49061936827454083
2015-12-31,0.757936827008308,0.7256315401762649,0.5513337921548379,0.47785182145512206
2016-01-01,0.7646479916082292,0.7343307215349619,0.5961133013413973,0.5003933428463175
2016-01-04,0.7667998912873822,0.7344979791206108,0.5741876191990494,0.4889908454444933
2016-01-05,0.7396218522489656,0.7513618292253066,0.5315438412189473,0.48257516434419834
2016-01-06,0.7435676376499522,0.7502629006716636,0.576657935529514,0.5484395235381867
2016-01-07,0.7566535284256857,0.7543336405005886,0.5611822972814989,0.5239908879989387
2016-01-08,0.7777728311085841,0.7534175808002279,0.6995653830116476,0.6018922634015639
2016-01-11,0.7464210114338122,0.748014431639192,0.662192764548418,0.5751564986959087
2016-01-12,0.7285782089403694,0.7381585048595121,0.629783554735708,0.5375413111444747
2016-01-13,0.7497751858939975,0.7362239936578928,0.6120181874633581,0.524980888051917
2016-01-14,0.7508892288897385,0.7365361551429629,0.5778678196260563,0.5024542259252812
2016-01-15,0.7650191472727911,0.7565791388137563,0.5052190665253375,0.5020468349629018
2016-01-18,0.8256781388161416,0.7681319499574372,0.5338035595691816,0.495562181652035
2016-01-19,0.8246654029342483,0.7640545489591646,0.5260445320127822,0.48823788636565824
2016-01-20,0.8249400034058443,0.7616347527945246,0.5004762719220309,0.46913652720479304
2016-01-21,0.7924078011382402,0.7653013111082518,0.46919504999598427,0.46477115395911067
2016-01-22,0.7989511723711075,0.7631207470765045,0.4766496668668168,0.4716187100468353
2016-01-25,0.7625317779547752,0.7680677296159962,0.5548255763410478,0.5520718593641629
2016-01-27,0.7723719098904425,0.7706382572097258,0.5467717532568638,0.5256674599298765
2016-01-28,0.8355055420735229,0.7694677037050883,0.5844995912841472,0.5422972221914135
2016-01-29,0.6533973219876603,0.7177132898593346,0.5086248951477891,0.5156689530627646
2016-02-01,0.623198614385287,0.719646485704924,0.5522541951802223,0.5335573238614689
2016-02-02,0.6248993092104954,0.7192080654229264,0.5115626772815229,0.4953413172749246
2016-02-03,0.6301556646681743,0.7208413089096755,0.5177494303496898,0.5096441256641188
2016-02-04,0.6271825791233769,0.7186820883447663,0.5641597255989564,0.48059666243186727
2016-02-05,0.6142532188978836,0.7362452687269633,0.48787804524995787,0.46727948096999744
2016-02-08,0.6420963159328358,0.7309695276345396,0.4846966262758143,0.46841452359052566
2016-02-09,0.6418797063669467,0.7356843242852442,0.4767670426435892,0.4517156350996921
2016-02-10,0.6469672828609883,0.7349438854547692,0.5093376977146858,0.48395202687561467
2016-02-11,0.6480295637884115,0.735291706448505,0.4968445467130121,0.4773970947542966
2016-02-12,0.7538144503171289,0.746790488337677,0.5849530336244778,0.5557987546156322
2016-02-15,0.7738621627807081,0.7429324316783914,0.597272469158275,0.5468736580094576
2016-02-16,0.75885241956764,0.7387241033440427,0.6167162864383949,0.5720800973136663
2016-02-17,0.7617428371358825,0.7461891401985907,0.5972151256970243,0.5547863427329945
2016-02-18,0.7662703158069635,0.7445047885887769,0.5805452806584401,0.5434636130814027
2016-02-22,0.7832126366506117,0.7417691229642938,0.5574511587251734,0.5250469304620576
2016-02-23,0.7781660756247256,0.7403656553724579,0.5657359292279168,0.5258444683561642
2016-02-24,0.7797558353725166,0.7401366239536992,0.5331087706302101,0.5061991986680694
2016-02-25,0.7846841775156473,0.7392060456315566,0.5283458627717847,0.5048763353903394
2016-02-26,0.8264632482623864,0.7266399943369924,0.54605366947539,0.5200843804972035
2016-02-29,0.6922479038562136,0.6965707353218781,0.4327994756276282,0.4052419820748546
2016-03-01,0.7352357437793949,0.7036082624005328,0.579055679760192,0.5598091749595977
2016-03-02,0.7144470260325487,0.7209293254183722,0.5772815673915485,0.5745922165478806
2016-03-03,0.7186052072175653,0.7288024264548545,0.566693861559139,0.5663589720854327
2016-03-04,0.7203604212936846,0.7335236640577466,0.526185059715508,0.5242953368532329
2016-03-08,0.7193982533550397,0.736067981063341,0.49676549594301145,0.5103312942559096
2016-03-09,0.7504467403650902,0.7419310570743118,0.512089402376355,0.5282851108696417
2016-03-10,0.7517874638884358,0.7440471532240756,0.4981004259982827,0.5260784322825164
2016-03-11,0.7424860615113488,0.7311920858254216,0.4346686487968955,0.36860712480425617
2016-03-14,0.7626704346516401,0.7198403684054752,0.30559213870678936,0.27104040725438056
2016-03-15,0.7813790681367317,0.7182479532280479,0.3523281735696724,0.3158755534609325
2016-03-16,0.7777702558281285,0.7224457975916655,0.40374020007562145,0.3625279762181355
2016-03-17,0.7832222728193813,0.7246782547875962,0.40448438831453276,0.3548228641039625
2016-03-18,0.7655993810434291,0.7466571321703693,0.36730282698011096,0.3527657784166284
2016-03-21,0.7671385649172692,0.7497292271465955,0.44405241975047,0.42601418359913984
2016-03-22,0.7727403719459542,0.7481987410961805,0.4560101402335596,0.44001138160537895
2016-03-23,0.7934510262187378,0.7497347786863574,0.4503869350930383,0.4389665440081947
2016-03-28,0.8014622693255464,0.744417733380201,0.4584766590555631,0.45045280731409376
2016-03-29,0.8215793448992316,0.7420580964668667,0.4784595893935016,0.47354271437269874
2016-03-30,0.8324488496878517,0.7385653788619644,0.49184902452254803,0.48071115518243057
2016-03-31,0.8307094285899544,0.738031035696845,0.44760381910398533,0.49306749370037306
2016-04-04,0.8304407325343293,0.7393797072360668,0.4452803561504207,0.49307585487048994
2016-04-05,0.8368584029882015,0.738054396645117,0.4420263427101405,0.49155193388156615
2016-04-06,0.8601646946529762,0.7446832164794679,0.4512363433171641,0.4985049668990654
2016-04-07,0.853430808695103,0.7452597898498895,0.44932853740504075,0.4945846382540648
2016-04-11,0.8473976312537244,0.7228122058801257,0.4473046230870941,0.4931775542415054
2016-04-12,0.8912820994688337,0.71006940332614,0.4405783629382636,0.47930835000590805
2016-04-13,0.8883178022399879,0.7095124232319531,0.4413811878108235,0.4799035779659528
2016-04-18,0.8973792493769722,0.7132719486009179,0.4889074065504064,0.5264875612480785
2016-04-20,0.8979440486766376,0.7141992837268529,0.47194597956270573,0.5068284578615164
2016-04-21,0.8527349539539181,0.7195993210381647,0.45921389124538625,0.4818779148088441
2016-04-22,0.9015142362644857,0.7213685185609622,0.4315575244903593,0.44731700478256164
2016-04-25,0.9109975204579402,0.7233484301644869,0.4464052987066561,0.46361360501201526
2016-04-26,0.8978435483024363,0.7219300206322729,0.4496560011796574,0.46142630419209685
2016-04-27,0.9172417867129524,0.7241715616545079,0.4517469124908733,0.4639597202320481
2016-04-28,0.9182477414721464,0.723729800508784,0.45850172867742384,0.47262610331991256
2016-04-29,0.7967612190162167,0.7057604239842677,0.44641061843015667,0.49746118481616275
2016-05-02,0.7636927385860406,0.6964114853341842,0.4646187433518097,0.46169272838803954
2016-05-03,0.7541133628072455,0.6909177967001188,0.4978546948706311,0.5121374595754599
2016-05-04,0.7751906133443947,0.6834180244209463,0.4236507736789617,0.46854831339442987
2016-05-05,0.7642478932018913,0.6839755657357723,0.4052482764666533,0.4587017254945945
2016-05-06,0.765168029667387,0.6852862499179592,0.47356872463170585,0.5200985248894612
2016-05-09,0.7678152728624,0.6855210254227827,0.46442861460066415,0.5112087667334984
2016-05-10,0.779979374212286,0.6806394130272173,0.44310060679097474,0.49404621856024916
2016-05-11,0.7675018902883596,0.6704604868864461,0.43920607814098883,0.48643194893381697
2016-05-12,0.7690740118894233,0.6720731471937995,0.44816076750911094,0.48969075253291655
2016-05-13,0.7937519269912151,0.6658250388623148,0.4448459199008112,0.48598373919235865
2016-05-16,0.7857884180010416,0.6683614734889273,0.4624330787766524,0.4955030161573839
2016-05-17,0.7857879537485692,0.6684203436299173,0.4492439674097096,0.48340063099531266
2016-05-18,0.7864452584536792,0.6685244093561857,0.4470976566215119,0.48142605988671994
2016-05-19,0.8634818787860022,0.6710795821113661,0.4590762627751178,0.4865432353183595
2016-05-20,0.809332040925435,0.6885650777598443,0.4422831177196065,0.4628586152119279
2016-05-23,0.7939964606240036,0.6843861924101942,0.4498133996845502,0.4736426480066793
2016-05-24,0.7956582925965907,0.6848840839165263,0.45215465947559114,0.47674603095799
2016-05-25,0.7952952531176228,0.6939835197375871,0.4391442630831495,0.4550423298071431
2016-05-26,0.786963053716595,0.7151910788662332,0.46381767520280226,0.5092470095719565
2016-05-27,0.8075571812115082,0.7264327039524755,0.4593722165057308,0.5024383508482186
2016-05-30,0.7993282347944758,0.717739386463105,0.4547409936065485,0.47666393147318264
2016-05-31,0.6584962315725179,0.7060398347334118,0.4911781736179939,0.5013079961488044
2016-06-01,0.6580745903656748,0.7064658431352439,0.4644774947752455,0.48063407480654097
2016-06-02,0.6794072194701045,0.7105233662515162,0.5216252513940027,0.4852827116830968
2016-06-03,0.6813907893238039,0.7144880951753249,0.5050614618175144,0.45451893533031384
2016-06-06,0.6996123819292664,0.707067841136226,0.22439794775352928,0.16227235232742904
2016-06-07,0.6858146212524195,0.7146459734703159,0.11526051053857378,0.10046158392619128
2016-06-08,0.6668883219486647,0.7172406172022583,0.20716566299596717,0.1826516566431015
2016-06-09,0.6731767190640501,0.719748626193809,0.280601563062582,0.24891421911068845
2016-06-10,0.7124277842904022,0.7159387030170329,0.3531782172234443,0.31421289076714937
