Date,r_USDINR_Spot,r_EURINR_Spot,r_USDINR_Futures,r_EURINR_Futures,r_VIX
2015-05-07,0.007079453816178,-0.0005608816375212735,0.009975145056819524,0.018663706191186725,-0.0013210041551135253
2015-05-08,-0.005665826212942789,-0.011179137474929168,-0.004507662874686143,-0.014347052548281624,-0.16255780899079128
2015-05-11,0.0046352202503911,0.0002101061043553075,-0.0015590898075511954,-0.007811449958694305,0.07416351382387414
2015-05-12,0.0021848721958389913,0.007499817136562678,0.00435934054838898,0.013492102574577673,0.0007217611284096771
2015-05-13,-0.0020911368419193376,0.010584962680528977,-0.00280025074083778,-0.004986159914867216,-0.0072411612565595855
2015-05-14,-0.009890501046299745,-0.005281933078709411,-0.0064077737417751746,0.01132139663867817,-0.07701918236118034
2015-05-15,0.0008988906403098829,0.004621494688738292,-0.002040336578496052,-0.008132927866865728,-0.028664382887567206
2015-05-18,0.0042155660629421285,-0.007820744001834835,0.0026672958466819226,0.007446256137624985,0.027879145312865117
2015-05-19,0.0008629414284513818,-0.013912587691695259,-0.000783760522917123,-0.01956086506815244,0.009382398771913518
2015-05-20,-0.0025910615072429386,-0.007674287977638509,0.0026622833045150743,-0.00590138006069027,0.0023319093349787427
2015-05-21,-0.00028306782808646595,0.0014659799725354682,-0.003917579248420965,0.0008451895136177438,-0.06164416311120684
2015-05-22,-0.0014165423002980265,-0.009999869962535799,-0.0020432227147591012,-0.0004225054636473038,0.0016501653909579254
2015-05-25,9.449860621579057e-05,-0.0035373426643886814,0.0003146138141413699,-0.01747824245057017,0.0
2015-05-26,0.007468575840049815,-0.0020536689610192414,0.006271579038715195,0.0008597220761657044,0.14765216342656
2015-05-27,-0.0022848567820613003,0.0006107967494303616,-0.0004690064965201468,0.0005727377017959704,-0.057828038038402745
2015-05-28,-0.0009875460285768652,0.003084208441104782,0.0034342837375721633,0.0012874617328042794,0.003009784062904197
2015-05-29,-0.0003137107299111123,0.003196090194792693,0.00046739893349154784,0.006128430781948796,0.039047317782503234
2015-06-01,-0.0023402478149021615,-0.007869146839757023,-0.002183066514903394,-0.006414390177663471,0.009349223079347
2015-06-02,0.0014927369348683198,0.022059613409122065,0.0015598193772467762,0.012787898049755688,0.019142732714959147
2015-06-03,0.00482434405296352,0.01534435497816172,0.0010904277114422668,0.007735078296483061,-0.04158305184118572
2015-06-04,-0.0005157821638091271,-0.003534075533120035,0.000778149599610756,0.02161946731851993,0.07405568047070221
2015-06-05,-0.003037564770015347,-0.014276649988279575,-0.0035845125265686105,-0.01477825390018283,-0.034581592504336865
2015-06-08,0.002771754947559231,0.018662865448607107,0.004672905699392423,-0.002786681474523389,0.07325307783196161
2015-06-09,0.000984705879172597,0.00032542279285297274,-0.002956970483876573,0.00889018218103264,-0.05512147929757839
2015-06-10,-0.0038191882135294977,-6.9227866986048584e-06,-0.0014037279073289453,-0.0011069601241049676,-0.0903467062198522
2015-06-11,0.003022120131414384,-0.0030437413648373344,0.0014037279073289628,0.0,-0.028387023082311474
2015-06-12,0.0022021108548273332,0.0032098750197445893,0.0017129958249357334,-0.005135690377382814,0.06987445424428368
2015-06-15,-0.00023403674483703379,0.0010031374828119919,0.00031113877040070176,0.0026405407601583766,0.11049968226527535
2015-06-16,0.0012631482135798725,-0.0019241423433726528,0.0020200457494572773,0.006226239415098098,-0.03841531957108044
2015-06-17,-0.0024185318045110054,0.005540907628007452,-0.0021756030337409344,-0.0022093353366771907,-0.021153978853178688
2015-06-18,-0.006803173870690925,-0.0048137280484078695,-0.006711958390763504,0.00633872867868833,-0.09468968269730546
2015-06-19,-0.0012118638215192882,-0.001815473595686152,-0.0036086961575503445,-0.012578782206860073,0.056737130605003336
2015-06-22,0.0003621391441133903,-0.0006937988539227275,-0.0006289308383414159,0.0036101122240997934,-0.09144944719020918
2015-06-23,0.001321482139922884,-0.01388653984941851,0.0007861017620441671,-0.010869672236903879,-0.05071509257901645
2015-06-24,-0.0012742562664323153,0.0018561620752266474,0.00031426775871471705,-0.0012618298204221652,0.09072042719271568
2015-06-25,-0.0001259406191646224,-0.00016157415410682712,-0.0007858546573389804,-0.00042096401379397466,0.0550193755911992
2015-06-26,-0.00103961575087672,-0.004478249985213006,0.0,-0.0002807411584973804,0.0007135212575283284
2015-06-29,0.004010732104323184,0.01025758032937331,0.01001259929242977,0.0021036400717516345,0.2960280322875758
2015-06-30,-0.001618085200381454,-0.010426964195965142,-0.0035867484845940574,0.002099224058278148,-0.033444325203448144
2015-07-01,-0.0008493638146875041,-0.008420565192917654,-0.0012505863752766985,-0.0074370650789770875,-0.12487062768627982
2015-07-02,-0.003957466398428523,-0.0011608985090366365,-0.0018788168983799528,-0.004800235110316345,0.04258551008515759
2015-07-03,0.0017678167337749683,0.0044368988948684535,-0.0012545085540528688,0.0012728945923478332,0.0
2015-07-06,-0.002320900982602993,-0.007470134754481046,-0.00047084674808502467,-0.00709222830949191,0.013017935318321098
2015-07-07,0.003345434712389411,-0.0006864301612358084,0.00031392246373004883,-0.00528082294799942,-0.05560344540347863
2015-07-08,-0.0002678536274728457,0.005755688650580206,0.0017248142261181336,0.005707778053040718,0.20038815371472868
2015-07-09,-0.002224379156114812,-0.005884446778614846,-0.0032954129469678632,0.00014227786891763306,0.0156450327087032
2015-07-10,0.000631532434390886,0.011974828438192362,-0.0007862253726805601,0.012722817927967752,-0.17106813922500927
2015-07-13,0.0014510128089978728,-0.013069942407269951,0.0021998751800795303,-0.00931420789569401,-0.19127416806606845
2015-07-14,-0.0026670680445714636,-0.0019426599036400682,-0.0018853108490803317,-0.005972714001211624,-0.03887544902279434
2015-07-15,0.003565009927727355,-0.0021765295473921424,0.0,-0.0005706948364338647,-0.010526412986987392
2015-07-16,-0.0006930771325715491,-0.007390920622952748,0.0009430997240990581,-0.010905546452549033,-0.08845542056186355
2015-07-17,0.00045685479901375243,-0.003868757569993267,-0.001414983334900275,-0.0017328524191736415,-0.013300279187481253
2015-07-20,0.001699556636081513,0.0015623697418789566,0.0029848423700202012,-0.0013016127370955412,0.024794658613216274
2015-07-21,-0.00026733132731959584,0.009841119885762086,-0.0015698590351200178,0.001157072735398659,-0.002451983247286645
2015-07-22,-0.00018874750358815955,-0.000503430530028937,0.0001570968505312023,0.006196431671552354,-0.008216973102280934
2015-07-23,0.0054905543761703665,0.009963792194599561,0.002510198996150788,0.008155134974493978,0.04200940807754315
2015-07-24,0.002890017398877979,0.0030224287047578933,0.003753523330914745,-0.0002850220911415587,0.08344489807549194
2015-07-27,0.0014963995684398959,0.011423692932031989,0.0024945444803558324,0.013308988745267617,0.12695962746128805
2015-07-28,-0.006296846611942096,-0.009331129985662188,-0.00468238720334857,-0.008332793078245823,-0.14903557916048796
2015-07-29,0.00034477354988124616,-0.00636218118246309,-0.00046944684376736966,0.00170043968988162,-0.07250669078674801
2015-07-30,0.004954722192416046,0.00010696293031577554,0.007484831450272628,-0.001275058612924858,-0.030046921352296637
2015-07-31,-0.0023414462096628414,0.0026845844872389465,0.0018624869577613457,0.0028312589694285684,-0.0008247423147904947
2015-08-03,0.002949325276037507,-0.00047657492908720627,-0.0020178508981034547,-0.003256640046385178,0.03566018039888433
2015-08-04,-0.005923049158382629,-0.012190428089119628,-0.004828293781439203,-0.0026982903540278816,0.034432196421484006
2015-08-05,-0.001662875902824538,0.000540005413176501,-0.00031230481203234686,-0.0105790836531255,-0.038421032982716964
2015-08-06,0.0004709058746194365,0.0022145696034447703,-0.0001561889889938872,0.0033000962585141595,0.09596398826174374
2015-08-07,0.0002667482618337302,0.004242851938221886,0.0006246096392952253,0.003003649544209452,-0.027984153037482265
2015-08-10,0.0005332831546173691,0.005164541713850735,0.0007802138181538718,0.0014271445265143558,-0.0906162100040002
2015-08-11,0.008727271348150678,0.010637005329032919,0.005134200309607709,0.01373861988835802,0.11423354387514215
2015-08-12,0.00809683415923557,0.018545462347958692,0.008344971932180688,0.01839773145933763,-0.007320676910848394
2015-08-13,0.0053514713513775,0.004674258769050877,0.005830920310793144,0.0030336482173475153,-0.00885614644371015
2015-08-14,-0.001135561611145573,-0.0049576222260460405,-0.0033716507036600117,0.0024752487885429737,-0.05016249159211941
2015-08-17,0.00470264719905668,0.0021474127105490493,0.005205952654846712,-0.0034395025997385757,0.014700458152878161
2015-08-19,-0.005009777224966524,-0.0012699378471016669,-0.0019873124327033074,-0.0064984673903938795,0.1580928662729974
2015-08-20,0.004963929850866717,0.015868237452511456,0.004427826151659294,0.016918084555016925,0.22720088297138763
2015-08-21,0.00914304253876311,0.02221708624816398,0.00455997142169484,0.0142192117437047,0.3814949791518887
2015-08-24,0.011742878525339121,0.031959962212536865,0.01220905963677399,0.030066498947396117,0.37393504562196284
2015-08-25,-0.008024446863565292,-0.01705346867312971,-0.009785550422718423,-0.009438979360932716,-0.12313607105084966
2015-08-26,-0.004172846307803596,-0.02191821397880908,0.0013606472731908378,-0.0048854655829238735,-0.1722667789736392
2015-08-27,-0.0005455702860143066,-0.006703950733219946,-0.0019659741681877538,-0.00770665520377784,-0.14987224644552316
2015-08-28,0.002755114596420451,-0.0031322382615779896,0.006788892333686128,-0.0002668089663639144,-0.0019175461292718174
2015-08-31,0.003952872484575205,0.00708749791972871,0.004799769226648934,-0.0008008542873310451,0.08742715746353245
2015-09-01,-0.00043676343930148923,0.008436555641349363,-0.00374784937609991,0.0010676632536948728,0.09936296725129928
2015-09-02,-0.0027303256392710294,-0.010499679888392996,-0.0006009615565480964,-0.00040024014942944305,-0.18525579376557064
2015-09-03,-0.0015419271093269002,-0.010801483428131382,-0.0003006162656038868,-0.0037433198791035223,-0.018569198937203196
2015-09-04,0.008811293216717333,0.010922565905626853,0.003751223545050593,-0.00402631063319453,0.08205312048515759
2015-09-07,0.0030096375967852613,0.00483801022173988,0.0052281842891733505,0.006300711239023923,0.0
2015-09-08,-0.008890282312050265,-0.006029291797815129,-0.004778981616350804,-0.00401714519866472,-0.1101682172259296
2015-09-09,0.004890426786426852,0.005386467634954495,-0.0019480039126313034,-0.002687090156400373,0.0520359904081205
2015-09-10,-0.0048150080237110955,0.0018068907665177482,-0.00030003000525091544,0.003089531640133636,-0.07355092624166747
2015-09-11,-0.000875207540399653,0.0044364313185266905,0.0014992506556412233,0.008148044812041776,-0.04920058896485064
2015-09-14,0.0003018822380323989,-0.0013721900571072843,-0.003601984984029095,0.001063688439607682,0.04426433871122801
2015-09-15,0.002803148593806524,-0.0019816718578923045,0.00015034202839707362,-0.0002658160568549055,-0.07312510877186203
2015-09-16,-0.0034372065860636364,-0.0014035559047885784,0.0006011421882262748,-0.007605614085692459,-0.05423976893699661
2015-09-18,-0.005314691471431927,-0.003886753092070382,-0.01118005299775936,0.00747267955575259,0.0426376753844498
2015-09-21,-0.0026908095500376814,-0.013009357477792322,0.0,-0.014057397293723562,-0.1009815277686671
2015-09-22,0.0033282452589138696,-0.0029156128450032676,0.0021247541762043024,-0.007035612839827319,0.10813719336407931
2015-09-23,0.004148566823253195,0.010127149974894521,0.0012121213605293243,0.0009499898929832344,-0.01391092659153737
2015-09-24,-0.0011187205423949982,0.002751589968993089,0.0025708898848273566,0.009450590116853941,0.05878885579997383
2015-09-28,0.0023720143773123246,0.0037644066448546737,-0.001965379724032033,-0.00823049913651548,0.1631791290723931
2015-09-29,-0.00651004539817643,-0.006198638114248043,0.0033237679790942055,0.008499207992089086,-0.02938147449779241
2015-09-30,-0.004872339373877968,-0.011304465256652435,-0.006051455683355155,-0.007415930973493774,-0.09084754688685137
2015-10-01,0.0017384943531345359,0.0034353988581567064,-0.001214697993267833,-0.006789814243584849,-0.0829380516019939
2015-10-05,-0.007601459001153823,-0.008535232957707535,-0.0041105333054850205,0.0032648648236538905,-0.14327141933405074
2015-10-06,-7.676776985717755e-05,0.0075821387334725305,0.0018289899931724968,0.0005431093140968318,-0.007190580545354254
2015-10-07,-0.0034144423956546746,-0.0066217940331363525,-0.006876029841708206,-0.0032630892312030214,-0.05292240145434255
2015-10-08,-0.001356705880056391,0.002513106102703142,0.0012258659212123451,0.004212821342479286,-0.05473169319058305
2015-10-09,-0.0006018565139738986,0.0063809987042738985,-0.005682269761989877,0.0009488309759627206,-0.01971078306393311
2015-10-12,0.0002315261441945943,1.3591111413515828e-05,0.0006158583720440429,0.0009479315490781748,-0.0547505147714081
2015-10-13,0.004665386889010559,0.0069142565684896596,0.005678781280484636,0.0063415175751247894,0.08871061274258961
2015-10-14,-0.005576365791053363,0.002507365009424606,-0.0024517327635085583,-0.0006727211824505103,0.020168750883620846
2015-10-15,0.0006640157754691482,-0.007249419469347445,-0.0036889067347157575,-0.0006731740409044372,-0.11632818763920105
2015-10-16,-0.0011739084772819607,-0.004383185127512707,0.0,-0.00689238487681059,-0.06433085838114014
2015-10-19,0.0033327706706029483,0.0013883881277151043,-0.0009243568675425023,-0.003259986587207374,-0.004662013105811301
2015-10-20,0.0016160935618370039,0.0035981029992992763,0.003538737441613344,0.007860184119132899,0.050124387182568605
2015-10-21,0.0018744723933636685,0.0011716780377553407,0.0010745261606449627,-0.0008102633799140178,0.05856835415106736
2015-10-23,-0.003906555361173265,-0.03265874349736297,-0.0049215725302436866,-0.028224917875677564,-0.14402250269209066
2015-10-26,0.00044679655323327826,0.0039644093101803115,0.0013866422374367207,-0.004038159076504372,0.05581280321035211
2015-10-27,0.002937717923354357,0.002219617731664133,0.00046178712434580396,0.0027866814745234527,0.009114646434098561
2015-10-28,-0.0024295369692036387,-0.01408981708818001,0.0009229349986008987,-0.0016710768406208464,-0.073958424534989
2015-10-29,0.007591886344841478,0.012712703383874991,0.008725658117230922,0.003339365841481084,0.019350983922527664
2015-10-30,-0.0003973348056429949,0.0022385838145502954,0.0,0.0040202452428163196,0.030999786875796034
2015-11-02,0.002107128367737929,0.0032100753124974153,0.004410318151675552,0.004692900262162072,-0.06299138854915748
2015-11-03,0.00012201631983402928,-0.00443302806160927,0.0006067961351233263,-0.003172197681139671,0.027188848016126695
2015-11-04,0.0006098583792976586,-0.008686962815433252,-0.0024293968826740665,-0.00734838661967738,0.06458150508307418
2015-11-05,0.00381839528661373,0.005469577819192259,0.0033389012655146303,-0.002368513820591788,-0.030106985993562638
2015-11-06,0.004242430605428546,-0.008982494901724708,0.00015150367425397109,0.0018117209331558878,-0.0490227493548043
2015-11-09,0.005052229575436767,0.0058386950244698685,0.009648800924038338,0.0,0.14221652625275155
2015-11-10,-0.00414547418612089,-0.006556848134592578,-0.0018020728709215587,-0.005025136202673043,-0.07737274815186114
2015-11-11,-0.001965676901168344,-6.339121892866308e-05,-0.0042175088874645975,-0.006176325080321923,0.04913268857764459
2015-11-13,-0.00016650394728503533,0.003129540824264603,0.0004527276920305816,0.007155414605350757,0.22339258630491274
2015-11-16,-0.0026223062508780592,-0.01129117714459247,-0.0021144850047154686,-0.006873843436377754,-0.10050292165038112
2015-11-17,0.0014408459498629531,-0.0024885893305796455,0.0004534804703214016,-0.005504989553378226,0.03676089597506972
2015-11-18,0.0007877952745824113,0.0021902853992786797,0.0036204595286541525,0.0029679903067894903,-0.11163161234984618
2015-11-19,0.0008628324142849052,0.007832855084894808,-0.002110341452486869,0.0015511530995656751,0.008274278885469857
2015-11-20,-0.0004843054851449518,-0.008714081467847573,-0.000603773603247293,-0.0011278726699653523,-0.09372227109886576
2015-11-23,0.005088608445074244,0.004150605312352434,0.003466730429560012,-0.002825259684063514,0.00964947982656512
2015-11-24,-0.002005171902921211,-0.0015376169970685622,-0.0018072294075417317,0.0002828854332867052,0.019651979510417302
2015-11-26,0.004562333344510998,0.0016438165744942607,0.003160511322214116,-0.00014143271362225543,0.0
2015-11-27,0.005124681558333737,0.0035264929603540753,0.007932392113887505,0.005360430383923454,-0.05218575317057031
2015-11-30,-0.0066732396793634345,-0.009362919638671328,-0.0016411790330492985,-0.003382190371817713,0.06466252138573061
2015-12-01,-0.0004213821396328096,0.005885982621677953,-0.00224232099334848,0.0,-0.09487629998222712
2015-12-02,0.0023604596564150686,0.0008067084611145775,0.0013459958661150948,0.0009876544012724102,0.08114325019480506
2015-12-03,0.0029839354579116006,0.03291713837475742,0.0,-0.0029658944133781765,0.12951642954562642
2015-12-04,-0.0022033538850346505,-0.006881800761586858,0.0010456345713330069,0.029545069844760154,-0.20116164361561453
2015-12-07,0.0019487923658741502,-0.0027466856925277795,-0.0002986411848387992,-0.00523200973207468,0.06723575810657244
2015-12-08,0.001257202889529511,0.0066055033283994495,0.0013431835464677597,0.0041328065436303015,0.10536051565782635
2015-12-09,-2.9915041284887043e-05,0.012010353048324554,0.0001491313103949239,0.007396280807032012,0.10814073816414865
2015-12-10,-0.0014819141854723677,-0.009213263486630322,-0.001940443925531598,-0.00040947246869818646,-0.013864150183106671
2015-12-11,0.005854957579010926,0.010325097856507953,0.0019404439255316288,0.003679230150254915,0.23199772220268075
2015-12-14,-0.0008194218320405784,-0.0006032201292431667,0.002531835442862914,0.002445321147859475,-0.07048757436337705
2015-12-15,-0.0034339667654415076,-0.009318043348626744,-0.0019355325033093723,0.002033209782097823,-0.08154699149630519
2015-12-16,-0.00580476959740858,-0.007183800793962809,-0.0035831629856835335,-0.011165693345370323,-0.15957507091979373
2015-12-17,-0.0008277087238995816,-0.008826915884530356,-0.0049479072381564335,-0.011568783480948832,0.05871251230957936
2015-12-18,-0.0025023378247778583,0.0014175528744406912,-0.0009022557003056571,-0.0033300988176927456,0.088857612513391
2015-12-21,-6.037462456347832e-05,0.004206068612658776,-0.001354911761661999,0.0029144424209913496,-0.10161017641078243
2015-12-22,-0.00010566436479138605,0.003547865341105455,-0.0007535227543639346,0.005114393620952797,-0.11912082849804327
2015-12-23,-0.003129703721086168,-0.007240219859064433,-0.0016597514183643968,-0.0019321010702709562,-0.06405670951659068
2015-12-28,0.001513157187954658,0.00686118529001987,-0.0007553440951320324,0.00468578586139942,0.082559177064582
2015-12-29,0.0014806759421117967,-0.0031273433081836746,0.0030179591338654506,0.0016485784747643452,-0.050328899159668705
2015-12-30,0.003616912992858607,0.0049866815064553835,0.003909779416612071,-0.0006865774385735155,0.07255203594437883
2015-12-31,-0.004024635565950882,-0.010630929526825145,-0.003608483843377698,-0.004267333889853875,0.051842594044317625
2016-01-01,0.0004077225730924622,0.00035456925421786854,0.00015061375132026828,-0.003593149250030867,0.0
2016-01-04,0.0051801883724767765,0.0025616741940057124,0.006455025040590484,0.009644604933386208,0.1281628065318067
2016-01-05,-0.001473019956710204,-0.009222111901204774,-0.00014964459436835284,-0.012972856514930364,-0.06795821024617513
2016-01-06,0.003258774912531002,0.006333682350196695,0.0028394250564690872,0.0005554784200601273,0.06263003101454989
2016-01-07,0.002889461471820908,0.017117886001963244,0.0010440749699286555,0.011457092679146139,0.19367022380716292
2016-01-08,-0.0006580029847546226,-0.0010258304996759071,-0.003733855432029347,-0.0023359680838736766,0.0777314229576634
2016-01-11,-0.0013023271579542539,-0.007865375031254954,0.002092676398979987,0.0,-0.10573081745802144
2016-01-12,0.002782225479515528,0.002603450696357806,0.0007463243872055253,0.0012373686874697601,-0.07829526414926506
2016-01-13,-0.0004332788067453476,0.0013197964480283566,-0.0007463243872055094,-0.0037167088005123244,0.11545624433953575
2016-01-14,0.005944904384422518,0.004872258719369667,0.00610348005644796,0.015599659525137954,-0.05166900667984919
2016-01-15,0.006795445533902429,0.011520434079141873,0.005033319286527879,0.0031180124223998003,0.12060900867512864
2016-01-18,-0.0016834523601274728,-0.003920392049380149,0.000885608913970775,0.0,0.0
2016-01-19,0.0010783264828629242,0.0025408669551970427,-0.0008856089139707104,-0.0039330083925314665,-0.03655956433267679
2016-01-20,0.0033015977872957723,0.0016903317074066044,0.004861171832540419,0.009332589545997406,0.0574356200298187
2016-01-21,-0.0023424217197188534,-0.0038852612195655572,-0.000293944740505603,-0.0016168152269053946,-0.03316442481276189
2016-01-22,-0.0036941851274125167,-0.010814380783669779,-0.0058971127701208555,-0.011527896022104451,-0.17791016977537816
2016-01-25,0.0030449973270479432,0.007853085974648425,0.0026580051089022784,0.0010906613214761334,0.07790558645752697
2016-01-27,0.005724855406180702,0.009760731632684783,0.002503867572219324,0.0057065372249896626,-0.044018955812292294
2016-01-28,-0.0013362998236605376,0.002878841842697498,0.008058061329762221,0.012521200275376718,-0.030312006642275457
2016-01-29,-0.0025748371848125385,-0.011986791991195223,-0.006294392442265712,-0.006039070893622877,-0.10427081323685485
2016-02-01,-0.0006336902351129159,0.004158264000473576,0.0004404316301100455,-0.003911259959545188,-0.010950831186751515
2016-02-02,0.002061704581262595,0.004855378300194326,0.0020527866446122416,0.0067340321813441194,0.09540117575506782
2016-02-03,-0.0006033449034831625,0.01621086443293521,0.0014637004955137174,0.0025470889834613595,-0.015127494526976495
2016-02-04,-0.005757408247852356,0.0035662691588339624,-0.007929556967714517,0.014752078279350758,0.008737696428205427
2016-02-05,0.003930439328552034,-0.000469041611268005,0.0007368654080372897,0.0022402328668043015,0.06813780516721804
2016-02-08,0.0032979035220071064,0.006750130174574288,0.0042631450086684525,-0.001317176165146682,0.10621558197755965
